onset	duration	trial_type	electrodes_involved_onset	electrodes_involved_offset	sample_start	sample_end	electrical_stimulation_type	electrical_stimulation_site	electrical_stimulation_site_num	electrical_stimulation_current	notes	status	status_description
2096.69873046875	0.0002	electrical_stimulation	n/a	n/a	4294039	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2101.96435546875	0.0002	electrical_stimulation	n/a	n/a	4304823	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2106.07177734375	0.0002	electrical_stimulation	n/a	n/a	4313235	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2110.54541015625	0.0002	electrical_stimulation	n/a	n/a	4322397	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2114.5126953125	0.0002	electrical_stimulation	n/a	n/a	4330522	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2118.82470703125	0.0002	electrical_stimulation	n/a	n/a	4339353	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2123.599609375	0.0002	electrical_stimulation	n/a	n/a	4349132	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2128.0517578125	0.0002	electrical_stimulation	n/a	n/a	4358250	n/a	biphasic	LTG20-LTG21	32-33	6.0 mA	n/a	good	n/a
2146.2578125	0.0002	electrical_stimulation	n/a	n/a	4395536	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2151.0341796875	0.0002	electrical_stimulation	n/a	n/a	4405318	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2154.9013671875	0.0002	electrical_stimulation	n/a	n/a	4413238	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2159.056640625	0.0002	electrical_stimulation	n/a	n/a	4421748	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2163.4775390625	0.0002	electrical_stimulation	n/a	n/a	4430802	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2168.810546875	0.0002	electrical_stimulation	n/a	n/a	4441724	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2172.845703125	0.0002	electrical_stimulation	n/a	n/a	4449988	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2177.64208984375	0.0002	electrical_stimulation	n/a	n/a	4459811	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2186.197265625	0.0002	electrical_stimulation	n/a	n/a	4477332	n/a	biphasic	LTG21-LTG22	33-34	6.0 mA	n/a	good	n/a
2203.2353515625	0.0002	electrical_stimulation	n/a	n/a	4512226	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2208.0576171875	0.0002	electrical_stimulation	n/a	n/a	4522102	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2211.09716796875	0.0002	electrical_stimulation	n/a	n/a	4528327	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2215.98193359375	0.0002	electrical_stimulation	n/a	n/a	4538331	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2220.501953125	0.0002	electrical_stimulation	n/a	n/a	4547588	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2224.765625	0.0002	electrical_stimulation	n/a	n/a	4556320	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2229.880859375	0.0002	electrical_stimulation	n/a	n/a	4566796	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2234.484375	0.0002	electrical_stimulation	n/a	n/a	4576224	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2239.07177734375	0.0002	electrical_stimulation	n/a	n/a	4585619	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2243.64404296875	0.0002	electrical_stimulation	n/a	n/a	4594983	n/a	biphasic	LTG22-LTG23	34-35	6.0 mA	n/a	good	n/a
2259.978515625	0.0002	electrical_stimulation	n/a	n/a	4628436	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2263.70068359375	0.0002	electrical_stimulation	n/a	n/a	4636059	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2267.9912109375	0.0002	electrical_stimulation	n/a	n/a	4644846	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2272.74072265625	0.0002	electrical_stimulation	n/a	n/a	4654573	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2277.087890625	0.0002	electrical_stimulation	n/a	n/a	4663476	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2281.775390625	0.0002	electrical_stimulation	n/a	n/a	4673076	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2286.2119140625	0.0002	electrical_stimulation	n/a	n/a	4682162	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2289.97607421875	0.0002	electrical_stimulation	n/a	n/a	4689871	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2294.1044921875	0.0002	electrical_stimulation	n/a	n/a	4698326	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2298.244140625	0.0002	electrical_stimulation	n/a	n/a	4706804	n/a	biphasic	LTG23-LTG24	35-36	6.0 mA	n/a	good	n/a
2321.8046875	0.0002	electrical_stimulation	n/a	n/a	4755056	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2327.86767578125	0.0002	electrical_stimulation	n/a	n/a	4767473	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2333.57080078125	0.0002	electrical_stimulation	n/a	n/a	4779153	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2338.54931640625	0.0002	electrical_stimulation	n/a	n/a	4789349	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2342.57958984375	0.0002	electrical_stimulation	n/a	n/a	4797603	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2347.7978515625	0.0002	electrical_stimulation	n/a	n/a	4808290	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2352.025390625	0.0002	electrical_stimulation	n/a	n/a	4816948	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2355.53466796875	0.0002	electrical_stimulation	n/a	n/a	4824135	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2359.02294921875	0.0002	electrical_stimulation	n/a	n/a	4831279	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2363.041015625	0.0002	electrical_stimulation	n/a	n/a	4839508	n/a	biphasic	LTG25-LTG26	37-38	6.0 mA	n/a	good	n/a
2379.82373046875	0.0002	electrical_stimulation	n/a	n/a	4873879	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2384.86572265625	0.0002	electrical_stimulation	n/a	n/a	4884205	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2388.46826171875	0.0002	electrical_stimulation	n/a	n/a	4891583	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2392.68505859375	0.0002	electrical_stimulation	n/a	n/a	4900219	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2396.9345703125	0.0002	electrical_stimulation	n/a	n/a	4908922	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2401.955078125	0.0002	electrical_stimulation	n/a	n/a	4919204	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2405.7451171875	0.0002	electrical_stimulation	n/a	n/a	4926966	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2410.640625	0.0002	electrical_stimulation	n/a	n/a	4936992	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2415.26025390625	0.0002	electrical_stimulation	n/a	n/a	4946453	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2419.404296875	0.0002	electrical_stimulation	n/a	n/a	4954940	n/a	biphasic	LTG26-LTG27	38-39	6.0 mA	n/a	good	n/a
2446.6181640625	0.0002	electrical_stimulation	n/a	n/a	5010674	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2451.30078125	0.0002	electrical_stimulation	n/a	n/a	5020264	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2455.99169921875	0.0002	electrical_stimulation	n/a	n/a	5029871	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2460.01171875	0.0002	electrical_stimulation	n/a	n/a	5038104	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2464.8134765625	0.0002	electrical_stimulation	n/a	n/a	5047938	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2474.60302734375	0.0002	electrical_stimulation	n/a	n/a	5067987	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2479.56201171875	0.0002	electrical_stimulation	n/a	n/a	5078143	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2485.0244140625	0.0002	electrical_stimulation	n/a	n/a	5089330	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2489.30517578125	0.0002	electrical_stimulation	n/a	n/a	5098097	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2493.18505859375	0.0002	electrical_stimulation	n/a	n/a	5106043	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2497.6728515625	0.0002	electrical_stimulation	n/a	n/a	5115234	n/a	biphasic	LTG27-LTG28	39-40	6.0 mA	n/a	good	n/a
2518.20849609375	0.0002	electrical_stimulation	n/a	n/a	5157291	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2523.177734375	0.0002	electrical_stimulation	n/a	n/a	5167468	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2527.029296875	0.0002	electrical_stimulation	n/a	n/a	5175356	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2531.341796875	0.0002	electrical_stimulation	n/a	n/a	5184188	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2536.06005859375	0.0002	electrical_stimulation	n/a	n/a	5193851	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2540.54345703125	0.0002	electrical_stimulation	n/a	n/a	5203033	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2544.96923828125	0.0002	electrical_stimulation	n/a	n/a	5212097	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2550.1044921875	0.0002	electrical_stimulation	n/a	n/a	5222614	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2554.1240234375	0.0002	electrical_stimulation	n/a	n/a	5230846	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2558.3203125	0.0002	electrical_stimulation	n/a	n/a	5239440	n/a	biphasic	LTG28-LTG29	40-41	6.0 mA	n/a	good	n/a
2580.76513671875	0.0002	electrical_stimulation	n/a	n/a	5285407	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2586.46875	0.0002	electrical_stimulation	n/a	n/a	5297088	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2591.36376953125	0.0002	electrical_stimulation	n/a	n/a	5307113	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2595.24267578125	0.0002	electrical_stimulation	n/a	n/a	5315057	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2598.86572265625	0.0002	electrical_stimulation	n/a	n/a	5322477	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2603.880859375	0.0002	electrical_stimulation	n/a	n/a	5332748	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2607.62841796875	0.0002	electrical_stimulation	n/a	n/a	5340423	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2611.93017578125	0.0002	electrical_stimulation	n/a	n/a	5349233	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2616.18359375	0.0002	electrical_stimulation	n/a	n/a	5357944	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2619.708984375	0.0002	electrical_stimulation	n/a	n/a	5365164	n/a	biphasic	LTG29-LTG30	41-42	6.0 mA	n/a	good	n/a
2637.31494140625	0.0002	electrical_stimulation	n/a	n/a	5401221	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2641.32861328125	0.0002	electrical_stimulation	n/a	n/a	5409441	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2644.88037109375	0.0002	electrical_stimulation	n/a	n/a	5416715	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2648.8212890625	0.0002	electrical_stimulation	n/a	n/a	5424786	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2652.98046875	0.0002	electrical_stimulation	n/a	n/a	5433304	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2657.046875	0.0002	electrical_stimulation	n/a	n/a	5441632	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2660.3525390625	0.0002	electrical_stimulation	n/a	n/a	5448402	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2664.28369140625	0.0002	electrical_stimulation	n/a	n/a	5456453	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2668.2978515625	0.0002	electrical_stimulation	n/a	n/a	5464674	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2672.775390625	0.0002	electrical_stimulation	n/a	n/a	5473844	n/a	biphasic	LTG30-LTG31	42-43	6.0 mA	n/a	good	n/a
2694.60546875	0.0002	electrical_stimulation	n/a	n/a	5518552	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2699.36572265625	0.0002	electrical_stimulation	n/a	n/a	5528301	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2706.18994140625	0.0002	electrical_stimulation	n/a	n/a	5542277	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2714.13916015625	0.0002	electrical_stimulation	n/a	n/a	5558557	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2722.0224609375	0.0002	electrical_stimulation	n/a	n/a	5574702	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2728.68408203125	0.0002	electrical_stimulation	n/a	n/a	5588345	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2733.2568359375	0.0002	electrical_stimulation	n/a	n/a	5597710	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2738.3232421875	0.0002	electrical_stimulation	n/a	n/a	5608086	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2743.2666015625	0.0002	electrical_stimulation	n/a	n/a	5618210	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2747.72802734375	0.0002	electrical_stimulation	n/a	n/a	5627347	n/a	biphasic	LTG31-LTG32	43-44	6.0 mA	n/a	good	n/a
2766.92041015625	0.0002	electrical_stimulation	n/a	n/a	5666653	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2771.76904296875	0.0002	electrical_stimulation	n/a	n/a	5676583	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2775.9130859375	0.0002	electrical_stimulation	n/a	n/a	5685070	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2779.890625	0.0002	electrical_stimulation	n/a	n/a	5693216	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2783.73876953125	0.0002	electrical_stimulation	n/a	n/a	5701097	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2788.43603515625	0.0002	electrical_stimulation	n/a	n/a	5710717	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2792.080078125	0.0002	electrical_stimulation	n/a	n/a	5718180	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2796.71484375	0.0002	electrical_stimulation	n/a	n/a	5727672	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2800.30078125	0.0002	electrical_stimulation	n/a	n/a	5735016	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2803.86767578125	0.0002	electrical_stimulation	n/a	n/a	5742321	n/a	biphasic	LTG33-LTG34	45-46	6.0 mA	n/a	good	n/a
2829.45654296875	0.0002	electrical_stimulation	n/a	n/a	5794727	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2834.19970703125	0.0002	electrical_stimulation	n/a	n/a	5804441	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2839.10546875	0.0002	electrical_stimulation	n/a	n/a	5814488	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2844.0224609375	0.0002	electrical_stimulation	n/a	n/a	5824558	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2847.806640625	0.0002	electrical_stimulation	n/a	n/a	5832308	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2852.29638671875	0.0002	electrical_stimulation	n/a	n/a	5841503	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2858.69775390625	0.0002	electrical_stimulation	n/a	n/a	5854613	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2864.181640625	0.0002	electrical_stimulation	n/a	n/a	5865844	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2870.1416015625	0.0002	electrical_stimulation	n/a	n/a	5878050	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2875.80810546875	0.0002	electrical_stimulation	n/a	n/a	5889655	n/a	biphasic	LTG34-LTG35	46-47	6.0 mA	n/a	good	n/a
2895.64599609375	0.0002	electrical_stimulation	n/a	n/a	5930283	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2900.400390625	0.0002	electrical_stimulation	n/a	n/a	5940020	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2903.98681640625	0.0002	electrical_stimulation	n/a	n/a	5947365	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2908.408203125	0.0002	electrical_stimulation	n/a	n/a	5956420	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2912.88720703125	0.0002	electrical_stimulation	n/a	n/a	5965593	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2916.73388671875	0.0002	electrical_stimulation	n/a	n/a	5973471	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2920.9775390625	0.0002	electrical_stimulation	n/a	n/a	5982162	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2924.798828125	0.0002	electrical_stimulation	n/a	n/a	5989988	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2929.05810546875	0.0002	electrical_stimulation	n/a	n/a	5998711	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2933.18115234375	0.0002	electrical_stimulation	n/a	n/a	6007155	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2938.0615234375	0.0002	electrical_stimulation	n/a	n/a	6017150	n/a	biphasic	LTG35-LTG36	47-48	6.0 mA	n/a	good	n/a
2957.99853515625	0.0002	electrical_stimulation	n/a	n/a	6057981	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2962.38818359375	0.0002	electrical_stimulation	n/a	n/a	6066971	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2966.1728515625	0.0002	electrical_stimulation	n/a	n/a	6074722	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2970.29150390625	0.0002	electrical_stimulation	n/a	n/a	6083157	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2977.72998046875	0.0002	electrical_stimulation	n/a	n/a	6098391	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2983.04345703125	0.0002	electrical_stimulation	n/a	n/a	6109273	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2988.3818359375	0.0002	electrical_stimulation	n/a	n/a	6120206	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2992.1552734375	0.0002	electrical_stimulation	n/a	n/a	6127934	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
2997.59375	0.0002	electrical_stimulation	n/a	n/a	6139072	n/a	biphasic	LTG36-LTG37	48-49	6.0 mA	n/a	good	n/a
3025.42431640625	0.0002	electrical_stimulation	n/a	n/a	6196069	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3029.56298828125	0.0002	electrical_stimulation	n/a	n/a	6204545	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3034.41650390625	0.0002	electrical_stimulation	n/a	n/a	6214485	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3038.921875	0.0002	electrical_stimulation	n/a	n/a	6223712	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3043.60302734375	0.0002	electrical_stimulation	n/a	n/a	6233299	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3048.6396484375	0.0002	electrical_stimulation	n/a	n/a	6243614	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3052.1533203125	0.0002	electrical_stimulation	n/a	n/a	6250810	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3056.90771484375	0.0002	electrical_stimulation	n/a	n/a	6260547	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3060.5205078125	0.0002	electrical_stimulation	n/a	n/a	6267946	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3065.1240234375	0.0002	electrical_stimulation	n/a	n/a	6277374	n/a	biphasic	LTG37-LTG38	49-50	6.0 mA	n/a	good	n/a
3087.68408203125	0.0002	electrical_stimulation	n/a	n/a	6323577	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3092.26123046875	0.0002	electrical_stimulation	n/a	n/a	6332951	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3096.890625	0.0002	electrical_stimulation	n/a	n/a	6342432	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3100.65966796875	0.0002	electrical_stimulation	n/a	n/a	6350151	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3105.31005859375	0.0002	electrical_stimulation	n/a	n/a	6359675	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3109.79345703125	0.0002	electrical_stimulation	n/a	n/a	6368857	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3113.8232421875	0.0002	electrical_stimulation	n/a	n/a	6377110	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3118.515625	0.0002	electrical_stimulation	n/a	n/a	6386720	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3122.2177734375	0.0002	electrical_stimulation	n/a	n/a	6394302	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3127.16943359375	0.0002	electrical_stimulation	n/a	n/a	6404443	n/a	biphasic	LTG38-LTG39	50-51	6.0 mA	n/a	good	n/a
3153.2177734375	0.0002	electrical_stimulation	n/a	n/a	6457790	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3159.015625	0.0002	electrical_stimulation	n/a	n/a	6469664	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3164.5830078125	0.0002	electrical_stimulation	n/a	n/a	6481066	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3170.2236328125	0.0002	electrical_stimulation	n/a	n/a	6492618	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3175.75390625	0.0002	electrical_stimulation	n/a	n/a	6503944	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3179.3623046875	0.0002	electrical_stimulation	n/a	n/a	6511334	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3183.62646484375	0.0002	electrical_stimulation	n/a	n/a	6520067	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3187.25	0.0002	electrical_stimulation	n/a	n/a	6527488	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3191.74853515625	0.0002	electrical_stimulation	n/a	n/a	6536701	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3196.71728515625	0.0002	electrical_stimulation	n/a	n/a	6546877	n/a	biphasic	LTG39-LTG40	51-52	6.0 mA	n/a	good	n/a
3216.27978515625	0.0002	electrical_stimulation	n/a	n/a	6586953	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3221.33154296875	0.0002	electrical_stimulation	n/a	n/a	6597299	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3225.95068359375	0.0002	electrical_stimulation	n/a	n/a	6606747	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3229.4443359375	0.0002	electrical_stimulation	n/a	n/a	6613909	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3233.37939453125	0.0002	electrical_stimulation	n/a	n/a	6621970	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3237.30126953125	0.0002	electrical_stimulation	n/a	n/a	6630002	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3241.8828125	0.0002	electrical_stimulation	n/a	n/a	6639376	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3244.91259765625	0.0002	electrical_stimulation	n/a	n/a	6645590	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3248.87353515625	0.0002	electrical_stimulation	n/a	n/a	6653693	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
3253.3271484375	0.0002	electrical_stimulation	n/a	n/a	6662825	n/a	biphasic	LTG41-LTG42	53-54	6.0 mA	n/a	good	n/a
